"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,899,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,915,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,907,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,932,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,949,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,946,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,956,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,966,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,975,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,994,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,1004,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,982,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,985,,
"EST","Estonia","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,988,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2011","2011","TONNE","Tonnes","0","Units",,,8547.937,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2012","2012","TONNE","Tonnes","0","Units",,,8141.233,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2013","2013","TONNE","Tonnes","0","Units",,,7766.892,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2014","2014","TONNE","Tonnes","0","Units",,,8999.565,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2015","2015","TONNE","Tonnes","0","Units",,,9483.759,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2016","2016","TONNE","Tonnes","0","Units",,,9763.859,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2017","2017","TONNE","Tonnes","0","Units",,,9754.223,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2018","2018","TONNE","Tonnes","0","Units",,,8535.054,,
"HUN","Hungary","TOTPEST","Total sales of agricultural pesticides","2019","2019","TONNE","Tonnes","0","Units",,,7814.977,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1990","1990","HA","Hectares","3","Thousands",,,6159,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,6159,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1992","1992","HA","Hectares","3","Thousands",,,6159,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1993","1993","HA","Hectares","3","Thousands",,,6159,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1994","1994","HA","Hectares","3","Thousands",,,6159,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1995","1995","HA","Hectares","3","Thousands",,,6164,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1996","1996","HA","Hectares","3","Thousands",,,6164,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1997","1997","HA","Hectares","3","Thousands",,,6203,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,5645.1,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,5678.6,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,5582,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,5498,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,5325,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,5326,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,5331,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,5190,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,5116,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,5101,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,5030,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,5052,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,5088,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,5123,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,4995,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,4977,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,5011,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,5021,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,5030,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,5030,,
"BGR","Bulgaria","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,5037,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1990","1990","HA","Hectares","3","Thousands",,,30625.2,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,30054.1,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1992","1992","HA","Hectares","3","Thousands",,,30000,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1993","1993","HA","Hectares","3","Thousands",,,29755.9,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1994","1994","HA","Hectares","3","Thousands",,,29597.5,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1995","1995","HA","Hectares","3","Thousands",,,29863.7,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1996","1996","HA","Hectares","3","Thousands",,,29694.2,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1997","1997","HA","Hectares","3","Thousands",,,29381.8,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,29272.8,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,25942.2,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,25394,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,25206,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,25169,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,25125,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,25972,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2005","2005","HA","Hectares","3","Thousands",,,25859,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,24744,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,25003,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,24718,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,24190,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,23719,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,23894,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,23463,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,23495,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,23572,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,23897,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,23816,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,23841,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,24202,,
"ESP","Spain","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,24372,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,11,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,9.8,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,9.8,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2005","2005","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,10,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,11,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,11,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,11,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,12,,
"MLT","Malta","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,12,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1990","1990","HA","Hectares","3","Thousands",,,6473.1,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1991","1991","HA","Hectares","3","Thousands",,,6459.7,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1992","1992","HA","Hectares","3","Thousands",,,6135.7,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1993","1993","HA","Hectares","3","Thousands",,,6129.1,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1994","1994","HA","Hectares","3","Thousands",,,6122,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1995","1995","HA","Hectares","3","Thousands",,,6179.3,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1996","1996","HA","Hectares","3","Thousands",,,6184.4,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1997","1997","HA","Hectares","3","Thousands",,,6194.6,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1998","1998","HA","Hectares","3","Thousands",,,6192.7,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","1999","1999","HA","Hectares","3","Thousands",,,6186,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2000","2000","HA","Hectares","3","Thousands",,,5854,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2001","2001","HA","Hectares","3","Thousands",,,5865,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2002","2002","HA","Hectares","3","Thousands",,,6320,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2003","2003","HA","Hectares","3","Thousands",,,5865,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2004","2004","HA","Hectares","3","Thousands",,,5862,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2005","2005","HA","Hectares","3","Thousands",,,5863,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2006","2006","HA","Hectares","3","Thousands",,,5809,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2007","2007","HA","Hectares","3","Thousands",,,5807,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2008","2008","HA","Hectares","3","Thousands",,,5790,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2009","2009","HA","Hectares","3","Thousands",,,5783,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2010","2010","HA","Hectares","3","Thousands",,,5343,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2011","2011","HA","Hectares","3","Thousands",,,5337,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2012","2012","HA","Hectares","3","Thousands",,,5338,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2013","2013","HA","Hectares","3","Thousands",,,5340,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2014","2014","HA","Hectares","3","Thousands",,,5346,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2015","2015","HA","Hectares","3","Thousands",,,5346,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2016","2016","HA","Hectares","3","Thousands",,,5349,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2017","2017","HA","Hectares","3","Thousands",,,5352,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2018","2018","HA","Hectares","3","Thousands",,,5344,,
"HUN","Hungary","TOTAGR_LAND","Total Agricultural Land area","2019","2019","HA","Hectares","3","Thousands",,,5310,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1990","1990","TONNE","Tonnes","0","Units",,,326586.506,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1991","1991","TONNE","Tonnes","0","Units",,,321143.398,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1992","1992","TONNE","Tonnes","0","Units",,,376791.6,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1993","1993","TONNE","Tonnes","0","Units",,,336816.9,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1994","1994","TONNE","Tonnes","0","Units",,,404316.7,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1995","1995","TONNE","Tonnes","0","Units",,,421393.2,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1996","1996","TONNE","Tonnes","0","Units",,,456355.3,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1997","1997","TONNE","Tonnes","0","Units",,,402765.1,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1998","1998","TONNE","Tonnes","0","Units",,,365317.1,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","1999","1999","TONNE","Tonnes","0","Units",,,352508.3,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","2000","2000","TONNE","Tonnes","0","Units",,,353678.2,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","2001","2001","TONNE","Tonnes","0","Units",,,346391.5,,
"USA","United States","TOTPEST","Total sales of agricultural pesticides","2002","2002","TONNE","Tonnes","0","Units",,,337021.7,,
